qtr,oix,numericpubdate,terms,uniqueterms,ttr,mtld,hdd
1905Q1,3243317.9655558667,19050212.67824139,520.6443573228787,290.39344721366564,0.6108112425084895,145.5996779728405,0.8631569077282312
1905Q2,3198427.378531073,19050513.19000892,497.38209931608685,269.08325899494497,0.5931952886721156,119.47750788348279,0.8471998666658338
1905Q3,3329082.1525925924,19050819.65362963,483.40711111111113,266.7588148148148,0.6072730850330637,134.52109426629264,0.8541235361304766
1905Q4,3604073.133432836,19051112.315522388,456.58268656716416,269.8988059701492,0.6343577978748121,152.56736043613003,0.8627361880895245
1906Q1,3561756.8402860546,19060221.149582837,487.97497020262216,261.8453516090584,0.589704064455057,116.26380786049297,0.8479872993783811
1906Q2,3672000.7545684567,19060518.025021084,457.5752038234467,269.4484115827945,0.6324297118532649,147.53953088483547,0.8667022499894558
1906Q3,3637869.9558117194,19060814.43972142,506.3623919308357,280.6037463976945,0.600590022909337,128.2982125441779,0.8574887357616839
1906Q4,3671290.9811004787,19061111.83014354,487.7093301435407,281.58301435406696,0.6210645553567966,140.55233807640525,0.8663720275678944
1907Q1,3574256.727582846,19070215.09868421,488.7843567251462,280.53411306042887,0.6186691580629132,138.69928278377935,0.8637531650569777
1907Q2,3743752.073385973,19070517.05550395,509.2282861124013,274.84579656293545,0.5904257317909509,120.41895467319931,0.8492526723301703
1907Q3,3762216.430482367,19070810.783948116,504.5020267531415,274.01540332387515,0.5906417805384431,117.69642749443,0.8493957404888945
1907Q4,3662443.358879722,19071110.550369084,511.42357794181504,274.9342162396874,0.5874257285838258,116.51495108450182,0.8498327705758014
1908Q1,3583641.3804677348,19080215.609354697,494.26526634906884,270.7609354699004,0.6030760464907465,128.29341572523947,0.8529107809203383
1908Q2,3640285.2448077775,19080519.885550156,506.30313742819266,293.00950066283696,0.6256378573201267,155.33055234556127,0.8685313720004681
1908Q3,3580572.4087755103,19080812.99367347,520.0632653061225,286.90938775510205,0.6037841007263409,135.8625067644437,0.8594545529034174
1908Q4,3729750.3274404304,19081116.103189856,507.73616448885474,280.2140661029977,0.5990693521933459,129.94263082877595,0.8546551090410773
1909Q1,3561572.221329151,19090217.639874533,530.882376004705,286.8559106057636,0.5875673204311516,120.42603003645911,0.8488950671444371
1909Q2,3605408.606097315,19090520.040783364,554.549364021805,278.24510397738743,0.5511544604399196,97.04155615069074,0.833304649256024
1909Q3,3583445.579679351,19090809.35677033,518.6237203013328,267.0390187367201,0.5711827249021958,107.65932901309098,0.8407147855584267
1909Q4,3678428.5084604137,19091120.800919157,510.31167745978695,252.49759766033006,0.5480068599964177,88.86924821277125,0.825114902037576
1910Q1,3548222.61721769,19100216.459424645,494.81365392872476,261.2462430227566,0.5814447232292942,111.91798440706503,0.8447833653007345
1910Q2,3550206.287259881,19100512.829542946,506.44535217487305,266.7674983440053,0.5814793919072271,113.96029232423041,0.8459161481471016
1910Q3,3718896.3488418134,19100817.064739656,475.072262918234,254.53870520688972,0.5936531613425061,115.87175408402493,0.849575321787682
1910Q4,3422203.4210313447,19101115.806673408,525.135894843276,267.12558139534883,0.5652907870566005,102.80746523295839,0.8401806544719277
1911Q1,3185022.343446602,19110216.36306634,482.52265372168284,251.72734627831716,0.5733861874214379,102.27899239341565,0.8351066406873423
1911Q2,3584980.549725442,19110519.133211307,502.4500711816148,256.94081757169005,0.562998081346739,98.68826080480008,0.8335570318912486
1911Q3,3208275.002723654,19110814.595432643,497.47517284726587,257.76786088413996,0.5718899111188477,102.67201325143391,0.8357668101239166
1911Q4,3152898.18685567,19111112.658505153,492.90549828178695,257.3122852233677,0.5717140804373189,100.78089250820884,0.8338146046097216
1912Q1,3314375.70717664,19120212.213242855,514.2930289944479,261.1665638494756,0.5615955124246784,99.3941397116747,0.8375035377462297
1912Q2,3584202.7139484556,19120517.990360025,509.8178241196144,261.57013574660635,0.5670666323101575,100.99765910645013,0.8381243665697246
1912Q3,3380149.653749759,19120812.691729322,517.4549836128783,262.8958935801041,0.5637448386699326,101.0684998643444,0.8383960414692774
1912Q4,3497173.8207054893,19121108.36965143,525.8140262993112,267.72824045084536,0.5617091672312486,102.30970620328611,0.839103105375972
1913Q1,3489049.9608130762,19130214.964794636,506.2254819782062,266.176026823135,0.5789227578085893,111.40255605258996,0.8484130641620491
1913Q2,3335863.468611165,19130510.640139077,523.0689588564805,267.5358315626811,0.5685572364198166,101.70294932748254,0.8424327059910449
1913Q3,3611726.6328483922,19130811.356623277,556.3256125574272,275.4718606431853,0.5527490709061861,98.185292100554,0.8392664192518865
1913Q4,3321064.7360063517,19131110.319571257,549.4394601032155,275.88606589916634,0.5551840358788871,99.99465985152843,0.8405324595902826
1914Q1,3568356.3638604474,19140216.122108456,520.8551384148653,262.1456200227531,0.5556202467043232,95.18247610709344,0.8347997369690149
1914Q2,3648635.9092928544,19140519.07219548,478.74472417623105,269.8598667160311,0.6159561765284067,136.6508882118604,0.8609966964982432
1914Q3,3580010.277326671,19140804.348532166,503.56089943785133,268.55028107432855,0.5885246040027622,115.20179901932889,0.8506607405841641
1914Q4,3643198.830226365,19141114.44740346,489.29094540612516,263.5110963160231,0.5951168429323987,118.11378007059739,0.8504522927881477
1915Q1,3483594.23312386,19150218.39752686,509.0624366511251,262.5142915061829,0.5690280131304516,100.43927059875811,0.8388080271061882
1915Q2,3632983.1579760527,19150517.938006952,522.973348783314,259.90787949015066,0.5488199638464419,90.1374844912629,0.8321818535174441
1915Q3,3615594.563767825,19150811.91664993,513.3237597911227,254.52138983731672,0.5529933058267538,89.68620329569298,0.832086466964703
1915Q4,3713907.178396872,19151105.977517106,520.9469696969697,259.7089442815249,0.5527163241198115,91.89890091227514,0.8338959495628249
1916Q1,3737782.0253938395,19160207.887608748,527.0623089583823,259.8892546437809,0.5459869681292173,89.49803064492065,0.8352375958885723
1916Q2,3785482.6033100593,19160515.584432375,521.1471424877166,265.54667701060254,0.5626423616722638,98.85502834826481,0.8406600307534448
1916Q3,3830170.960584344,19160816.02232635,528.6003307607497,270.16317530319736,0.5646426461412364,102.0883002926489,0.8430244011423966
1916Q4,3544628.2089593005,19161116.663206775,528.0297732859874,271.3163070199399,0.5646020056984172,98.94971394729961,0.837965271628213
1917Q1,3418882.0345014944,19170213.133387666,540.4911708774789,278.5639771801141,0.5663411975313063,103.18113775968483,0.8420383413255059
1917Q2,3371347.967881408,19170518.122606546,548.6124150710315,286.13125386040764,0.5708032469906648,106.66557567025899,0.8438518821108437
1917Q3,3423722.398979881,19170814.042788327,576.6667611221309,294.392462453953,0.5602852628021648,103.53110075860369,0.8441972322269163
1917Q4,3389828.162209302,19171110.354069766,574.5078488372093,292.38953488372096,0.5613354272421501,105.26187075699717,0.8437305021425593
1918Q1,3790596.0067787417,19180215.654284164,532.4693600867679,274.13069414316703,0.5666649478327963,105.2329560914403,0.8457297363748811
1918Q2,3803981.3865965107,19180512.261423428,536.0432013292717,270.81944059817226,0.5586426228564115,99.66848203589102,0.8408816685851839
1918Q3,3880669.260322669,19180817.973748975,542.9770303527481,277.77385835384194,0.563640896715683,103.51251243601591,0.8420234606875404
1918Q4,3695928.918103448,19181117.95016164,508.52693965517244,263.82004310344826,0.5730972529762869,106.6935993098866,0.8434316033922065
1919Q1,3558311.527951868,19190214.75131612,544.9257959388318,268.4557533216345,0.5431753214059588,88.94188340117897,0.8298671567049541
1919Q2,3562039.4484547223,19190519.97730711,510.4503998271018,257.6609033931273,0.5553851936794875,93.29735715529529,0.8335277617285306
1919Q3,3687801.0207174374,19190814.277383465,510.37464032227126,258.13888356032993,0.5597934043359548,94.84380394263167,0.8347247392261633
1919Q4,3824293.26130978,19191110.227057304,551.1124515295131,273.8235674278328,0.5474631447827765,93.92100640385459,0.8344423608740016
1920Q1,3644764.4735751296,19200214.900725387,537.7633160621762,272.9214507772021,0.5556208589932099,96.41670537954063,0.8339319916990335
1920Q2,3642587.3857677905,19200512.729942836,524.4813719692489,266.9686575990538,0.557212803947803,95.91713534717421,0.8346031933821116
1920Q3,3690836.1652229032,19200818.8673146,524.3885484893302,270.3492499471794,0.5667482312975975,100.58899471168846,0.8402152307054362
1920Q4,3631487.9220755068,19201116.9475544,544.5183187651106,273.1240468662823,0.5511146626620267,94.01073807554243,0.8343614034950576
1921Q1,3689890.48795404,19210216.210526317,554.8230170496664,280.51352853965903,0.5562426736006122,98.45861758618399,0.8380838719326348
1921Q2,3670194.2051876844,19210506.48987769,557.3002952340785,299.7827920708562,0.5815741195558315,119.33087038405523,0.8526698142877863
1921Q3,3712849.1119791665,19210816.21375868,619.0779079861111,327.4748263888889,0.5791600158562434,125.27225579204485,0.8571783379752903
1921Q4,3740012.9440368894,19211122.82477468,571.5768182770908,295.8251938796898,0.5721898454922412,112.31386645324436,0.8490036026134176
1922Q1,3836585.0304703866,19220218.50009522,516.7636640639878,283.443725004761,0.6029317199343228,132.6579270943012,0.8577055254241681
1922Q2,3822139.9854179504,19220517.419387966,521.5378927911275,273.2897925652085,0.574027600811457,105.42400115533442,0.8451660088220477
1922Q3,3835341.309003951,19220812.434393845,574.1181118735703,301.708463297983,0.5747826233880493,115.102229665886,0.8561295784660313
1922Q4,3816885.7453923617,19221118.704161126,519.6102983089493,284.33079992399774,0.5994241462711918,129.29536802742788,0.8595764307232096
1923Q1,3796178.8818023507,19230217.608184587,611.6266869830214,311.71049194601653,0.555934701867898,107.83444757477987,0.8442392542466555
1923Q2,3723233.698259593,19230517.985112183,578.0188718808974,297.77773118054097,0.5593091284628018,106.91770361939044,0.8440017002672774
1923Q3,3826477.6821829854,19230819.473158553,516.5560906010344,277.21740681291243,0.585066798986812,121.26866377717342,0.8527540150798976
1923Q4,3762209.951809295,19231113.92351226,515.0893500257246,271.66523752358086,0.5747321807780491,112.44965773582452,0.8465306419240701
1924Q1,3835474.458481489,19240214.75632713,557.7552813218991,297.3001464128843,0.5853698819611439,125.06874780861556,0.8557133063873522
1924Q2,3816959.485000867,19240518.769897696,504.17860239292526,245.84376625628576,0.5337451721254212,83.85584266941576,0.8244729567735732
1924Q3,3840538.116781158,19240814.430487406,502.3218842001963,243.27428851815506,0.5331196820393451,83.52095344512169,0.823531422651351
1924Q4,3841648.8340149964,19241114.48653715,513.5492501704158,247.99659168370826,0.5308360323512629,81.81950173535839,0.8239006585629611
1925Q1,3703352.4770219075,19250214.249547027,488.6904957997035,237.82259924229945,0.5342969889538801,80.50867051225967,0.8220074089412518
1925Q2,3845622.061351761,19250517.21388842,474.8354963762009,236.49924153042306,0.545048963119196,85.79465447300522,0.8257246576426175
1925Q3,3765107.685012837,19250813.966302954,487.0998074454429,245.74823491655968,0.5491730167536142,89.1485771453447,0.8278067839640867
1925Q4,3790425.2272803346,19251117.42343096,491.9743933054393,245.7594979079498,0.547724477788828,87.80898449518769,0.8282718429598022
1926Q1,3878740.860931334,19260219.92296764,510.1837411207577,247.85256511444356,0.5327189619792251,81.96085998356901,0.8227574263740022
1926Q2,3865961.752616836,19260520.276131507,461.8295739348371,233.56774288662834,0.5532231653128445,90.73082059735275,0.8287569631066947
1926Q3,3809329.9905729857,19260814.613639712,492.38577110030934,240.2570334364413,0.5381230716890711,82.60107968588983,0.8242745036457066
1926Q4,3589416.6483688834,19261116.70781054,503.83469259723967,247.6198243412798,0.5409568499487981,84.28984767745533,0.8254002757924512
1927Q1,3739374.490805604,19270218.873321656,465.69673088149443,226.94395796847635,0.5360920053498545,78.51738315855461,0.8186155928036042
1927Q2,3822537.725350058,19270516.733080514,449.26458576429405,227.26633605600932,0.5512769265491321,86.56131334865384,0.8252846135202846
1927Q3,3839920.9110710532,19270814.321616344,474.9447198437735,236.49677031695958,0.5483702798952553,89.1598791176714,0.8290066817490486
1927Q4,3833294.0623525945,19271118.54481132,478.1512382075472,233.26341391509433,0.5355492082461927,80.90264944322715,0.8226253730300714
1928Q1,3801802.2623634273,19280220.649798736,481.2170787809086,237.88542265669926,0.5426508975252411,83.95679978417189,0.8244999810856262
1928Q2,3647469.1727990466,19280516.62535379,455.5036496350365,231.18203485773873,0.5580924079614538,88.76955886458052,0.8298748452247104
1928Q3,3729954.271155596,19280813.60464058,486.40021231422503,243.16348195329087,0.5508437972227408,87.76246745902469,0.8305971266575112
1928Q4,3714287.2629801603,19281118.51287463,479.64330941325454,235.044041086253,0.5404989511417265,82.78475238073551,0.8246753558379238
1929Q1,3858026.7085097064,19290211.934900016,475.99153408261566,237.56750839293534,0.5509345891687112,88.94996445071094,0.8288934637257455
1929Q2,3811756.5561565836,19290512.656512454,453.99003558718863,234.0229181494662,0.5625309645286128,93.80746031592905,0.834299005235747
1929Q3,3812331.596654785,19290812.82972306,462.2863997806416,238.07883191664382,0.565560516901767,97.82789485204815,0.8357876986848141
1929Q4,3863775.8590223137,19291115.104217723,447.26609054559526,249.23874629175802,0.6094294853191304,132.04162987429132,0.8547935249673382
1930Q1,3881391.6363758934,19300212.891061075,481.4621814749899,249.61857894027236,0.567599618201003,99.53770442895934,0.8382716129779639
1930Q2,3884194.0811431855,19300515.652448658,457.1608502082436,240.9047824213701,0.5763360503052302,104.07166134953226,0.8394927566188564
1930Q3,3883744.6155667356,19300811.183782183,506.0834566439775,250.61897010949986,0.5449424642510581,87.36670140574672,0.8309215987642918
1930Q4,3930755.510401189,19301112.80193165,478.1148588410104,247.15824665676078,0.5660557848972562,98.21323137366018,0.8373831351368753
1931Q1,3840764.464095745,19310214.74468085,460.9759160756501,244.90514184397162,0.583797508804012,106.5958041914285,0.8411837787158669
1931Q2,3688350.909898477,19310511.65339467,439.71240482233503,232.4733502538071,0.5749351467156362,97.89654286651778,0.8382751734442964
1931Q3,3901948.0811255556,19310814.033240087,471.0528221161757,244.92710218857988,0.5716669426298955,98.12103932711562,0.8405953907677857
1931Q4,3755621.555830881,19311115.169273656,453.763357596407,233.81492953383923,0.5643389478998658,91.79230205717225,0.8334990501848909
1932Q1,3908105.9866580935,19320230.022986658,427.7333226169426,224.30911429030704,0.5737340843412255,99.04419596936208,0.8344675386729675
1932Q2,3913924.6059554783,19320515.726944204,408.96256143394044,211.44275802254987,0.5615679112892574,87.90356549292429,0.8280192665393189
1932Q3,3887262.0380901997,19320816.138473745,405.9005422563153,214.5441079222325,0.572505319806994,93.97778529188147,0.8324776948080104
1932Q4,3923687.288425286,19321119.040090486,410.3184617318085,214.5489506095262,0.5670626825327305,92.49126689348113,0.8306756606956595
1933Q1,3884447.692556247,19330219.316299666,415.5921493537578,212.63774533269506,0.5585383218110892,88.90420817132662,0.8253045387658743
1933Q2,3913381.0379644586,19330517.365335796,404.6795522732518,207.14954996538196,0.5551684036636885,84.39807110879688,0.8239039061527086
1933Q3,3928341.277537058,19330818.934891675,432.79167616875714,221.56214367160774,0.5594849816271776,90.81536489530518,0.8297477546612967
1933Q4,3877623.332778702,19331116.411457095,414.22474447349657,222.46101735203231,0.5844234155308285,104.36313901111137,0.839840494173773
1934Q1,3937233.6603773586,19340213.682904515,422.15608919382504,212.77358490566039,0.5510629667683885,84.99843100279405,0.8234258788360025
1934Q2,3850494.30088899,19340514.266469114,401.1342603145658,211.94757237291998,0.5763835398710099,95.35361737386118,0.8333129892143155
1934Q3,3900403.80973607,19340815.050557185,425.08187683284456,216.18463343108505,0.554298315802979,86.92248466392671,0.8251444462721574
1934Q4,3887875.0218072147,19341118.35691915,421.6282333835982,219.89270386266094,0.5681142859363006,97.13694803683192,0.8315682305078538
1935Q1,3927094.7594465143,19350216.927301757,437.672166045769,215.62895156998403,0.53947248133108,80.40259551689066,0.8185970858311429
1935Q2,3851203.0045628184,19350518.382003397,426.0402164685908,213.794779286927,0.5442519627659959,81.6594848420671,0.8193557652552313
1935Q3,3851327.941693046,19350812.58766466,433.9382211783927,216.41059940774022,0.5422919459637797,82.70158088584714,0.8197798566938366
1935Q4,3763330.8279744396,19351115.064103864,420.17658991784157,213.81164418298002,0.5527658446611159,85.10082570246948,0.8223695633610628
1936Q1,3760650.374133253,19360213.225404482,433.97558034368404,219.3850869259371,0.550652036356303,84.0932559226476,0.8218734214054082
1936Q2,3749457.3244241425,19360518.183885705,411.0685197784041,207.43697152298571,0.545622358323496,80.237247790939,0.8170722964780527
1936Q3,3791565.8448631144,19360811.52222549,424.96212344225296,211.441762339319,0.5420030625182961,80.23520973616417,0.817921442447814
1936Q4,3848709.0917216428,19361114.67312194,439.988721004469,217.86848265588424,0.5411035392796002,80.78125934731574,0.8201717932027819
1937Q1,3749164.8481708607,19370216.696658913,412.34658490167055,206.57940367942481,0.5472985430183003,80.1272741859885,0.8186488658514697
1937Q2,3644972.266112733,19370510.514484618,419.4809117448911,210.4399281383337,0.5459392105251571,79.32623407930774,0.8195253132911002
1937Q3,3560082.713272421,19370815.79454196,412.73479201731186,207.84299110363068,0.546428594371394,78.77676759930516,0.8194890997297092
1937Q4,3820225.669187554,19371117.829624027,404.1543863439931,206.30585566119274,0.5533114447261152,81.51898299258174,0.8209437500955897
1938Q1,3645939.805529075,19380219.308441903,414.8689757440949,206.11577163436075,0.5415471670626486,77.1477464314533,0.8161366530260983
1938Q2,3733756.388700216,19380515.44149429,400.8467634043429,201.16815889677883,0.5448351669475919,76.70330730123105,0.8170479835506148
1938Q3,3851975.6745264404,19380815.164561957,409.5659037095501,203.78758879242304,0.5387977643959674,75.5648331874321,0.81452159502491
1938Q4,3767768.424062348,19381118.653287873,397.6523136872869,200.39025815879202,0.5464713531390637,77.96681157024703,0.8161945420955511
1939Q1,3808598.7300454923,19390216.93455335,419.27315963606287,209.50868486352357,0.5460915848022238,79.88690177142817,0.8189233538281719
1939Q2,3717414.118883249,19390516.84142132,419.4204060913706,210.80659898477157,0.5470421367324255,79.59055833691163,0.8188765928856536
1939Q3,3794907.7432339448,19390804.867316514,423.5842889908257,209.63165137614678,0.5398849756325506,77.29427445662206,0.8157295606998297
1939Q4,3717609.889619883,19391112.70774854,394.762865497076,199.30745614035087,0.5522044812459787,79.4763366766113,0.8186785538575141
1940Q1,3737827.3271305705,19400212.17967162,426.54057857701326,230.90336200156372,0.5907225340756606,106.49551767470149,0.8467162966337788
1940Q2,3696976.688840422,19400510.96528535,397.79443838604146,225.43238822246457,0.613689693355925,119.87716511408617,0.8559937346272646
1940Q3,3702910.691783415,19400809.634797424,406.3956834532374,228.88262021961378,0.6055845513713991,116.11442977731448,0.8533830431423436
1940Q4,3702965.444027641,19401114.218361303,420.56307996051333,238.77690029615005,0.6152398338628807,127.81684602413117,0.861087837230222
1941Q1,3814787.8705905667,19410215.57808165,424.30321046373365,236.935790725327,0.6026686803941069,116.5136660830544,0.8547330154196322
1941Q2,3737337.5736925513,19410516.284270998,411.27793185419966,233.55962757527735,0.6115486114612448,120.17857896741305,0.8572753645549747
1941Q3,3767397.674340728,19410816.588530768,433.7708246128087,244.87379656760152,0.6062022502439235,122.11318683847998,0.8581152643105587
1941Q4,3721493.3264003294,19411114.410420097,412.9868204283361,237.4771416803954,0.6163200301653831,131.3823562412902,0.8620954129456742
1942Q1,3666719.223201856,19420212.85475638,418.08700696055683,235.62250580046404,0.6055291944452369,119.85360934010293,0.8578089503417513
1942Q2,3539864.4584275307,19420517.959055513,411.92640040190906,234.13438834463702,0.6126749221182569,123.96903239630201,0.8606766680021984
1942Q3,3555089.9205882354,19420811.877205882,425.5433823529412,244.43823529411765,0.6259852098373674,143.13233109099346,0.8676916957759038
1942Q4,3559306.3977622376,19421110.18825175,380.82125874125876,230.98685314685315,0.6565182339832667,168.59391988320954,0.877486005629607
1943Q1,3800632.182103163,19430214.16443431,389.4499857509262,232.34055286406382,0.6459062124738849,156.07183497567658,0.8740212579449536
1943Q2,3810996.3864281657,19430514.791879613,400.5655877342419,236.1879613855764,0.634521668369031,146.38590562183853,0.8704990719421648
1943Q3,3760571.9500302845,19430815.071471836,409.4009691096305,239.79527559055117,0.6336435981494676,147.55543059069768,0.8702238856663123
1943Q4,3067066.7887554583,19431116.415393014,372.45387554585153,220.8755458515284,0.6352740391225612,140.2390208060923,0.8671379904549605
1944Q1,3530139.7466032607,19440221.69972826,317.8125,220.97554347826087,0.7395671220516327,248.21577680117733,0.9093347544565739
1944Q2,3580603.0976339406,19440513.66222464,411.8708186021213,244.97144411204786,0.6401343884736277,153.7564485208086,0.8757296206720134
1944Q3,3639367.097413793,19440815.345689654,409.55545977011496,244.73908045977012,0.6428810937944479,158.21750337120685,0.8769682257380202
1944Q4,3554548.9296415197,19441118.49812734,411.4266987693954,244.9151952915998,0.6432500410359331,156.89300653369818,0.8765447861628505
1945Q1,3478599.6615256355,19450213.687994998,394.95498124218426,211.39558149228844,0.5801570774175023,98.06921979726167,0.8370570753058897
1945Q2,3421958.7118746233,19450515.760096442,385.1834438416717,207.53767329716698,0.5793489753744333,94.46856415791487,0.8351702422268955
1945Q3,3218242.611329521,19450818.960864905,384.455146533238,205.24374553252323,0.5707272542767304,89.59872304957943,0.830460560492619
1945Q4,3348013.253156361,19451111.01424409,369.9146973130463,196.70896730333442,0.5714546544253347,89.41453792542619,0.8306601341444618
1946Q1,3222571.6170063247,19460213.599262122,382.10804638088547,204.07958538299368,0.5762060860607564,94.11411182748688,0.8322651604826115
1946Q2,3308457.8662593346,19460514.429735236,376.19263408010863,199.50543109300747,0.5729324640195161,89.71664090657222,0.8296974194156013
1946Q3,3340482.8693843596,19460812.026788685,379.9124792013311,202.11114808652246,0.5718151721742404,90.56191139329324,0.8310725936447569
1946Q4,3121436.4994090833,19461113.957453992,374.77764646294105,199.945297990883,0.5744862379114698,91.10700343774653,0.8309458490571654
1947Q1,3667950.993723426,19470215.260781534,410.1401093338732,246.25531484106094,0.6470902062071862,166.10708527062064,0.8773219901187168
1947Q2,3555594.412194653,19470516.126178112,384.8503558376611,238.93979611463743,0.6649843707107158,179.99429914779844,0.8840521003396536
1947Q3,3642415.2090163934,19470818.280737706,392.96089480874315,239.94928278688525,0.6549747137299481,171.60812643079282,0.878570745886235
1947Q4,3697741.895519836,19471114.37739398,408.79616963064296,243.89466484268127,0.6416548822253352,158.26507138519125,0.8734327496685482
1948Q1,3251122.077781221,19480212.812829252,385.04214440656955,207.01270529903937,0.5820559888904238,96.74283427670841,0.8354939463473481
1948Q2,3219758.7803322454,19480516.90106793,366.39646989024027,198.3992880450905,0.5822066709472988,92.88047872480749,0.8333848490797079
1948Q3,3428986.1585626695,19480813.376728933,373.82546698987596,202.9054612861828,0.5876462892028725,98.93724635727501,0.8367150967198619
1948Q4,3263247.1621421156,19481117.852544133,394.3406022845275,210.19641002818574,0.5809389132274266,97.27054008969822,0.8370120838758921
1949Q1,3322685.309992487,19490214.150112696,374.7532682193839,203.72336589030803,0.5886859631189116,101.56137717890476,0.8387411902990238
1949Q2,3334786.3958455236,19490518.086161498,370.70918665886484,201.6541837331773,0.5849185809563034,97.37948758307682,0.8369284723228799
1949Q3,3213659.1997555676,19490813.982210755,375.6598316132537,200.9535578489951,0.5781827055277232,94.30961571783887,0.8336439145021589
1949Q4,3343938.9092827006,19491116.899578057,372.0862165963432,203.82601969057666,0.5898630664936871,102.29572963757022,0.8384176620083277
1950Q1,3459638.6940196822,19500210.9341408,379.2333080999243,204.31506434519304,0.5830174244464094,99.37190537490348,0.8363882790862818
1950Q2,3235803.9567141472,19500515.56188632,370.5046328308671,200.4489005670032,0.5834343257745123,96.75306437459419,0.8361895788248628
1950Q3,3278151.9452827713,19500813.10208634,379.02191313475925,201.56921663823644,0.5750091517801702,93.32066697341612,0.8335287268286935
1950Q4,3402257.579886328,19501111.83722766,376.309441111462,207.7800757814967,0.5928319949168389,104.3034901473922,0.8419427230577907
1951Q1,3565008.5724581224,19510215.822555512,379.39968835216206,208.2169848071679,0.5907337359453037,105.30958181275248,0.8421899109837255
1951Q2,3490292.695331205,19510517.25,367.8978451715882,202.2108938547486,0.5890155012451478,102.14035500532759,0.8402031942119866
1951Q3,3478326.083096591,19510808.253551137,347.33149857954544,191.57368607954547,0.597585292232628,106.11799738448936,0.8401109769420091
1951Q4,3558548.581064163,19511122.193896715,346.9668231611894,194.9943661971831,0.6057416843461247,113.22801096859168,0.8432938127088478
1952Q1,3441099.05106248,19520216.028544243,359.84792261338407,196.30669203932763,0.5892361196206476,101.11961176566041,0.8356608314425935
1952Q2,3436462.9074569223,19520513.638740346,365.52644087938205,196.55228758169935,0.5803915662003195,94.6470611234863,0.8341475188742153
1952Q3,3426939.998419805,19520816.134843297,368.33737160916513,199.05978404003162,0.5857744217139289,99.45290712585809,0.8362412169925947
1952Q4,3387353.105412403,19521118.904697325,374.4871162618666,201.32326470225618,0.5869288156984162,101.74657892044196,0.8385213607703437
1953Q1,3368691.8809302323,19530217.703023255,374.10267441860464,201.89476744186047,0.5851726557089588,100.56257797236393,0.8376012948348773
1953Q2,3577282.7829994587,19530514.183432594,377.84103952355173,204.81364374661612,0.5875797092844185,103.15366193501534,0.8394701987113438
1953Q3,3286467.7692857143,19530817.910204083,376.32367346938776,199.97102040816327,0.5788559036943629,96.42571962757977,0.8346156521761015
1953Q4,3468890.630252979,19531114.461739495,367.8757056240853,195.74367551745766,0.5769205202590693,93.5690046452157,0.8331867330230572
1954Q1,3527680.199939012,19540217.08934743,373.6544013010774,196.5645456393576,0.5722992826671328,92.0849272978982,0.8324322083202131
1954Q2,3583202.868954758,19540516.34652886,365.73235179407175,193.92228939157567,0.5768668564356707,93.76033822048322,0.8332677215704563
1954Q3,3460613.3885607403,19540810.40667454,365.7969088403229,196.22642252411893,0.5828852444462442,98.77141626926063,0.8354808058689982
1954Q4,3557218.744972578,19541115.594251473,372.43581149705466,194.84491163924437,0.5709356025459817,90.43718656169301,0.8296724755350445
1955Q1,3768784.7513105473,19550215.999370936,361.8559446424827,195.04917173411616,0.5855627602416945,98.22289817766223,0.8350531514107863
1955Q2,3423217.444466862,19550515.675476648,359.96660950267324,190.69353374356905,0.574350489194059,91.23818942948039,0.8311797158946235
1955Q3,3454470.2334642103,19550814.662136313,363.15675022651766,190.93053458169737,0.5716524789804682,89.93668308549975,0.8305535353520354
1955Q4,3471530.365048344,19551113.4263526,362.68432421312485,190.2100390866077,0.570757359663805,90.37890653631196,0.8287119194509774
1956Q1,3332097.0389861455,19560215.321018152,366.9117173235957,190.48136612608744,0.5674739034386206,87.41896610956223,0.8275126454038022
1956Q2,3503590.8626511274,19560517.17492648,362.2528047053698,192.8155974294739,0.5782398237180515,94.98846833351058,0.8331258600618698
1956Q3,3539859.775355349,19560813.178476006,368.3631505824516,192.6036122688896,0.5717175758521107,90.63824179308365,0.8303900792412697
1956Q4,3623202.8036581236,19561115.464378458,381.83741673252797,197.15411538895788,0.5690717763628826,91.65258023283639,0.830080434514407
1957Q1,3773281.5654871324,19570216.460363053,377.85110294117646,195.98782169117646,0.5697281696822528,91.7747840800437,0.831341648325521
1957Q2,3689003.9814772983,19570514.13982381,379.18974474813643,196.60673142082675,0.5683694355103817,91.19878972101567,0.8308014188765264
1957Q3,3630397.3096629214,19570813.24191011,369.1756179775281,189.95078651685392,0.5660939877253709,88.201008493726,0.8270491817491967
1957Q4,3542120.7049199906,19571114.93455935,381.21877239073325,195.74301409123478,0.566133468734189,89.91062897402729,0.8287545782190434
1958Q1,3547555.9100921554,19580214.796808273,376.12834344796585,195.99055967633177,0.5694158711190537,91.01497814964337,0.8311505063317755
1958Q2,3471844.6781845135,19580514.927585814,377.31120994412134,196.78823126924394,0.5709428523670486,91.18801579949194,0.8324009909257031
1958Q3,3543111.230515417,19580812.826715212,389.67447946296505,200.76629878256912,0.5650550094100246,91.25397496269117,0.8315512071263443
1958Q4,3662647.3214761526,19581113.85038636,375.5771382893685,197.06461497468692,0.5732239647965472,94.16014904566984,0.8347395790915123
1959Q1,3736675.7880965294,19590217.85371475,384.11645878524945,200.69116052060738,0.5706993881864657,93.60243473250708,0.8343706570218303
